Datetime,open,high,low,close,volume
2019-07-22 08:30:00,1972.0106201171875,1972.0106201171875,1972.0106201171875,1972.0106201171875,103590.0
2019-07-22 08:31:00,1971.844970703125,1973.5400390625,1971.125,1972.537353515625,16613.0
2019-07-22 08:32:00,1972.93994140625,1973.5262451171875,1968.5,1969.6600341796875,27913.0
2019-07-22 08:33:00,1969.441162109375,1970.0,1966.3399658203125,1968.18994140625,18437.0
2019-07-22 08:34:00,1968.9599609375,1969.0999755859375,1965.0,1965.02001953125,19019.0
2019-07-22 08:35:00,1965.5340576171875,1966.81005859375,1962.199951171875,1964.9599609375,31582.0
2019-07-22 08:36:00,1965.0,1965.4300537109375,1961.4200439453125,1961.8310546875,10863.0
2019-07-22 08:37:00,1963.1800537109375,1964.0799560546875,1962.150390625,1962.150390625,30881.0
2019-07-22 08:38:00,1962.760009765625,1964.3399658203125,1962.0,1962.8050537109375,10182.0
2019-07-22 08:39:00,1962.0301513671875,1964.2550048828125,1962.0301513671875,1963.97998046875,15361.0
2019-07-22 08:40:00,1964.4466552734375,1964.5899658203125,1963.0,1964.0,12106.0
2019-07-22 08:41:00,1964.279052734375,1968.3900146484375,1964.279052734375,1968.3094482421875,13923.0
2019-07-22 08:42:00,1968.0892333984375,1969.0,1966.0,1968.510009765625,15134.0
2019-07-22 08:43:00,1968.5150146484375,1968.8394775390625,1967.06005859375,1968.323974609375,12319.0
2019-07-22 08:44:00,1968.35498046875,1968.35498046875,1967.030029296875,1967.989990234375,9850.0
2019-07-22 08:45:00,1968.020751953125,1969.25,1967.7232666015625,1968.22998046875,13111.0
2019-07-22 08:46:00,1967.7900390625,1968.75,1967.550537109375,1967.8974609375,8274.0
2019-07-22 08:47:00,1967.9100341796875,1968.43798828125,1966.6724853515625,1967.0,10100.0
2019-07-22 08:48:00,1967.0,1968.0,1966.3599853515625,1967.9300537109375,10440.0
2019-07-22 08:49:00,1966.93994140625,1966.93994140625,1966.93994140625,1966.93994140625,10538.0
2019-07-22 08:50:00,1967.5699462890625,1970.300048828125,1967.5699462890625,1969.8399658203125,20839.0
2019-07-22 08:51:00,1970.2550048828125,1970.2550048828125,1968.8197021484375,1969.656982421875,10323.0
2019-07-22 08:52:00,1968.6495361328125,1969.03857421875,1968.1300048828125,1968.64501953125,7180.0
2019-07-22 08:53:00,1969.0,1969.3800048828125,1968.375,1968.9527587890625,8753.0
2019-07-22 08:54:00,1969.39990234375,1970.5999755859375,1968.96923828125,1970.4300537109375,15226.0
2019-07-22 08:55:00,1970.5999755859375,1972.68505859375,1970.302978515625,1972.5699462890625,19447.0
2019-07-22 08:56:00,1972.799560546875,1973.9549560546875,1972.469970703125,1973.47998046875,15793.0
2019-07-22 08:57:00,1973.25,1973.6800537109375,1970.8199462890625,1971.0904541015625,16466.0
2019-07-22 08:58:00,1971.5052490234375,1972.178466796875,1970.60009765625,1970.837158203125,16862.0
2019-07-22 08:59:00,1971.1708984375,1971.6712646484375,1970.68994140625,1971.0999755859375,7184.0
2019-07-22 09:00:00,1971.8499755859375,1973.18994140625,1971.31005859375,1972.1700439453125,18702.0
2019-07-22 09:01:00,1972.719970703125,1973.0,1972.2099609375,1972.7099609375,13008.0
2019-07-22 09:02:00,1972.1400146484375,1972.1400146484375,1970.6500244140625,1970.7900390625,10623.0
2019-07-22 09:03:00,1971.2049560546875,1971.4820556640625,1969.219970703125,1969.27880859375,14894.0
2019-07-22 09:04:00,1969.23681640625,1970.441650390625,1969.0,1969.22998046875,10530.0
2019-07-22 09:05:00,1969.469970703125,1969.6700439453125,1967.5999755859375,1968.219970703125,10347.0
2019-07-22 09:06:00,1967.7049560546875,1968.3699951171875,1965.52001953125,1965.6444091796875,13354.0
2019-07-22 09:07:00,1965.469970703125,1966.0,1964.72998046875,1965.2750244140625,18312.0
2019-07-22 09:08:00,1965.0999755859375,1965.510009765625,1963.8599853515625,1965.510009765625,10752.0
2019-07-22 09:09:00,1965.510009765625,1966.304443359375,1964.989990234375,1966.304443359375,5897.0
2019-07-22 09:10:00,1966.4150390625,1966.75,1965.1300048828125,1965.4931640625,7786.0
2019-07-22 09:11:00,1965.3399658203125,1966.556396484375,1965.3399658203125,1966.0150146484375,4826.0
2019-07-22 09:12:00,1966.5,1966.5799560546875,1965.949951171875,1966.449951171875,5570.0
2019-07-22 09:13:00,1966.2049560546875,1966.2049560546875,1965.1099853515625,1965.324951171875,5405.0
2019-07-22 09:14:00,1965.6170654296875,1965.6600341796875,1964.739990234375,1965.47998046875,4644.0
2019-07-22 09:15:00,1965.25,1966.1500244140625,1965.239990234375,1965.93994140625,6950.0
2019-07-22 09:16:00,1965.985595703125,1965.985595703125,1963.3199462890625,1963.8900146484375,10351.0
2019-07-22 09:17:00,1963.959228515625,1963.972412109375,1963.219970703125,1963.6593017578125,6351.0
2019-07-22 09:18:00,1964.0699462890625,1965.0,1964.0699462890625,1965.0,4085.0
2019-07-22 09:19:00,1965.6724853515625,1965.6724853515625,1964.489990234375,1964.5,4617.0
2019-07-22 09:20:00,1964.0,1964.949951171875,1963.220947265625,1963.9521484375,5875.0
2019-07-22 09:21:00,1963.392822265625,1963.9100341796875,1963.3199462890625,1963.7900390625,2018.0
2019-07-22 09:22:00,1963.22998046875,1963.575927734375,1960.719970703125,1961.0693359375,13474.0
2019-07-22 09:23:00,1961.1500244140625,1962.0,1960.96044921875,1961.8699951171875,6468.0
2019-07-22 09:24:00,1961.8599853515625,1962.1700439453125,1961.0,1961.300048828125,5268.0
2019-07-22 09:25:00,1961.32666015625,1962.6300048828125,1961.32666015625,1962.6300048828125,5043.0
2019-07-22 09:26:00,1962.425048828125,1963.9998779296875,1962.425048828125,1963.9998779296875,8999.0
2019-07-22 09:27:00,1964.0,1964.6400146484375,1964.0,1964.219970703125,6467.0
2019-07-22 09:28:00,1964.614990234375,1964.614990234375,1962.56005859375,1963.219970703125,5658.0
2019-07-22 09:29:00,1963.5400390625,1963.6209716796875,1962.5999755859375,1962.6300048828125,4016.0
2019-07-22 09:30:00,1962.4599609375,1963.3399658203125,1962.4599609375,1963.219970703125,2845.0
2019-07-22 09:31:00,1963.0899658203125,1963.9599609375,1962.68994140625,1963.9599609375,4238.0
2019-07-22 09:32:00,1963.989990234375,1964.699951171875,1963.989990234375,1964.56005859375,5196.0
2019-07-22 09:33:00,1964.6400146484375,1965.06005859375,1964.3216552734375,1964.3216552734375,7005.0
2019-07-22 09:34:00,1964.010009765625,1964.010009765625,1963.0,1963.52001953125,5371.0
2019-07-22 09:35:00,1963.8399658203125,1965.3780517578125,1963.8399658203125,1964.5450439453125,8252.0
2019-07-22 09:36:00,1965.239990234375,1965.239990234375,1964.114990234375,1964.489013671875,9356.0
2019-07-22 09:37:00,1964.7335205078125,1965.0,1964.550048828125,1964.88623046875,6763.0
2019-07-22 09:38:00,1965.0,1965.0,1964.175048828125,1964.5,2791.0
2019-07-22 09:39:00,1964.6500244140625,1965.1385498046875,1964.030029296875,1965.06005859375,4986.0
2019-07-22 09:40:00,1965.2900390625,1966.299560546875,1964.5,1966.299560546875,16853.0
2019-07-22 09:41:00,1966.0909423828125,1966.56005859375,1965.800048828125,1966.56005859375,10026.0
2019-07-22 09:42:00,1966.6700439453125,1966.68994140625,1964.989990234375,1966.1600341796875,10975.0
2019-07-22 09:43:00,1965.8587646484375,1966.5699462890625,1964.8800048828125,1965.9100341796875,4737.0
2019-07-22 09:44:00,1965.469970703125,1965.469970703125,1964.06005859375,1964.68994140625,15426.0
2019-07-22 09:45:00,1964.800048828125,1965.12451171875,1964.074462890625,1965.0899658203125,6117.0
2019-07-22 09:46:00,1964.780029296875,1964.780029296875,1964.2353515625,1964.3599853515625,3626.0
2019-07-22 09:47:00,1963.199951171875,1964.199951171875,1962.52001953125,1963.864013671875,6308.0
2019-07-22 09:48:00,1963.47998046875,1963.68505859375,1962.81005859375,1962.81005859375,3619.0
2019-07-22 09:49:00,1963.06005859375,1963.4073486328125,1962.949951171875,1963.300048828125,3159.0
2019-07-22 09:50:00,1963.4830322265625,1963.4830322265625,1962.0,1962.0,6336.0
2019-07-22 09:51:00,1961.8399658203125,1961.8399658203125,1961.0,1961.0,7375.0
2019-07-22 09:52:00,1960.8699951171875,1960.8699951171875,1959.0,1960.47998046875,23696.0
2019-07-22 09:53:00,1960.0,1960.4000244140625,1959.995361328125,1959.995361328125,2450.0
2019-07-22 09:54:00,1960.010009765625,1960.2950439453125,1959.3800048828125,1959.4248046875,7240.0
2019-07-22 09:55:00,1959.5,1961.25,1959.5,1961.02001953125,10271.0
2019-07-22 09:56:00,1960.760009765625,1962.279541015625,1960.7227783203125,1961.5,8655.0
2019-07-22 09:57:00,1961.780029296875,1962.3800048828125,1961.5,1961.5,4226.0
2019-07-22 09:58:00,1961.2694091796875,1961.8475341796875,1961.0,1961.8475341796875,3842.0
2019-07-22 09:59:00,1961.6600341796875,1962.2635498046875,1961.6099853515625,1961.800048828125,4192.0
2019-07-22 10:00:00,1961.75,1963.0,1961.75,1963.0,5931.0
2019-07-22 10:01:00,1962.6199951171875,1963.2900390625,1962.4599609375,1962.4599609375,4253.0
2019-07-22 10:02:00,1962.27001953125,1962.8095703125,1961.9100341796875,1962.300048828125,3904.0
2019-07-22 10:03:00,1962.280029296875,1962.5999755859375,1962.1658935546875,1962.1658935546875,6174.0
2019-07-22 10:04:00,1962.0,1962.800048828125,1962.0,1962.594970703125,3648.0
2019-07-22 10:05:00,1962.9599609375,1964.1650390625,1962.93994140625,1964.1650390625,4630.0
